model_layer,pearson,kendall
google/byt5-base_layer_0,0.34300331506334003,0.2644608641161983
google/byt5-base_layer_1,0.6796149002386584,0.42232005929784383
google/byt5-base_layer_2,0.7594437209661921,0.5142454635822775
google/byt5-base_layer_3,0.7748370837469676,0.527905858006194
google/byt5-base_layer_4,0.7824529482602519,0.5266665202521328
google/byt5-base_layer_5,0.7870766086031655,0.5295988086353991
google/byt5-base_layer_6,0.7924911264927617,0.5307775262233649
google/byt5-base_layer_7,0.7984126897355852,0.5274810805503332
google/byt5-base_layer_8,0.8041714507787928,0.5249440468541878
google/byt5-base_layer_9,0.7988391803003005,0.521350251828941
google/byt5-base_layer_10,0.8091892387870747,0.5175468887433153
google/byt5-base_layer_11,0.7952263685721751,0.504041875836792
google/byt5-base_layer_12,0.7951432749522912,0.498467044525606
google/byt5-base_layer_13,0.7974204468127383,0.49526203778956174
google/byt5-base_layer_14,0.7953646681670853,0.4816063660875582
google/byt5-base_layer_15,0.7918958026006943,0.4754209335248612
google/byt5-base_layer_16,0.7862056865176686,0.47090649519321076
google/byt5-base_layer_17,0.7818169068103725,0.47003695815042557
google/byt5-large_layer_0,0.3328540552690423,0.2615086534027371
google/byt5-large_layer_1,0.657247562850947,0.4026509160133982
google/byt5-large_layer_2,0.6853141562239209,0.41675890475355654
google/byt5-large_layer_3,0.6891699654896416,0.4176608861764792
google/byt5-large_layer_4,0.6943189866492185,0.41745429218732527
google/byt5-large_layer_5,0.7016828792798886,0.4208468847122912
google/byt5-large_layer_6,0.7074411556550102,0.42487189772700634
google/byt5-large_layer_7,0.7154877258025701,0.43096161122528065
google/byt5-large_layer_8,0.7234015200960985,0.43644789631513425
google/byt5-large_layer_9,0.7314635083618862,0.4441796502522766
google/byt5-large_layer_10,0.7390074787410608,0.4516305842335367
google/byt5-large_layer_11,0.7452635085234011,0.4574075065788051
google/byt5-large_layer_12,0.7492844978202734,0.4616289898687309
google/byt5-large_layer_13,0.7566619745690144,0.4685185832781861
google/byt5-large_layer_14,0.7643459712523398,0.47791419193000234
google/byt5-large_layer_15,0.7711135937138256,0.48343096504099464
google/byt5-large_layer_16,0.7791807708623724,0.4983391955184024
