model_layer,pearson,kendall
google/byt5-large_layer_15,0.3199704609750356,0.25278345301020266
google/byt5-large_layer_16,0.33330133179789223,0.25440040473521464
google/byt5-large_layer_17,0.3429014970764798,0.26571906681029833
google/byt5-large_layer_18,0.3481389125241125,0.27110890589367154
google/byt5-large_layer_19,0.3584761092689614,0.292129278318827
google/byt5-large_layer_20,0.3705066249362085,0.29482419786051356
google/byt5-large_layer_21,0.3815475889017125,0.2959021656771882
google/byt5-large_layer_22,0.39370119021415906,0.31261066683564515
google/byt5-large_layer_23,0.4042826520475894,0.32285136109405416
google/byt5-large_layer_24,0.4123157513464265,0.3303971358107767
google/byt5-large_layer_25,0.40729280393809375,0.3320140875357886
google/byt5-large_layer_26,0.4005858763494449,0.32824120017742736
google/byt5-large_layer_27,0.3739268103949471,0.29159029441048967
google/byt5-large_layer_28,0.35354556007207827,0.27865468061039395
google/byt5-large_layer_29,0.3371736180044578,0.2700309380769969
google/byt5-large_layer_30,0.31139612595988586,0.2506275173768534
google/byt5-large_layer_31,0.31144386393307605,0.25332243691854
google/byt5-large_layer_32,0.29581750920231725,0.25170548519352803
google/byt5-large_layer_33,0.2970483593664884,0.2479325978351668
google/byt5-large_layer_34,0.29761471660549804,0.24847158174350412
google/byt5-large_layer_35,0.30396693775987643,0.24954954956017877
microsoft/mdeberta-v3-base_layer_0,0.28202214243704343,0.21397661160991568
microsoft/mdeberta-v3-base_layer_1,0.2912835476536208,0.22529527368499938
microsoft/mdeberta-v3-base_layer_2,0.30279184386138314,0.24523767829348023
microsoft/mdeberta-v3-base_layer_3,0.32040545353613165,0.25709532427690124
microsoft/mdeberta-v3-base_layer_4,0.3464855327070853,0.2764987449770447
microsoft/mdeberta-v3-base_layer_5,0.40116288821852153,0.32015644155236755
microsoft/mdeberta-v3-base_layer_6,0.39272976812234234,0.30991574729395854
microsoft/mdeberta-v3-base_layer_7,0.3933519172353511,0.30883777947728386
microsoft/mdeberta-v3-base_layer_8,0.3890402600576433,0.30290895648557337
microsoft/mdeberta-v3-base_layer_9,0.38256737090009807,0.290512326593815
microsoft/mdeberta-v3-base_layer_10,0.38324346893646205,0.2894343587771404
microsoft/mdeberta-v3-base_layer_11,0.2843621317237894,0.25170548519352803
